Date,Open,High,Low,Close,Adj Close,Volume,Target,Moving_Average_3,Moving_Average_7,Today_Direction,Price_Range
2008-09-12,78.809998,79.599998,76.620003,78.300003,78.300003,6480100,1,0.15333533333333568,-0.43856914285713955,-0.5099949999999893,2.9799950000000024
2008-09-15,76.860001,79.879997,76.300003,77.339996,77.339996,8980800,1,1.403335000000003,-0.002855714285711234,0.4799950000000024,3.5799939999999992
2008-09-16,76.800003,79.629997,76.669998,78.730003,78.730003,13092200,0,0.6333333333333352,0.008572000000000912,1.9299999999999926,2.9599989999999963
2008-09-17,77.68,78.239998,71.239998,71.540001,71.540001,13165600,1,-1.2433346666666694,-0.7128569999999996,-6.139999000000003,7.0
2008-09-18,73.080002,77.5,70.080002,76.5,76.5,12397200,1,-0.2633336666666679,0.02142857142857224,3.4199980000000068,7.419998000000007
2008-09-19,80.120003,86.769997,76.5,81.0,81.0,14772200,0,-0.6133346666666645,0.6142858571428584,0.879997000000003,10.269997000000004
2008-09-22,81.129997,81.629997,74.32,74.93,74.93,7037700,0,-0.6333339999999955,-0.8771429999999977,-6.199996999999996,7.30999700000001
2008-09-23,75.790001,76.290001,70.769997,71.760002,71.760002,8594200,0,-3.1166663333333324,-1.380000714285714,-4.029999000000004,5.520004
2008-09-24,72.300003,73.650002,68.940002,69.959999,69.959999,9372400,1,-4.190000000000002,-1.7828577142857154,-2.3400040000000075,4.709999999999994
2008-09-25,70.660004,72.75,70.010002,72.080002,72.080002,6073000,1,-1.6500016666666728,-1.8557151428571441,1.4199979999999925,2.739998
2008-09-26,69.519997,71.050003,68.080002,70.699997,70.699997,6747100,0,0.08666466666665922,-0.8100010000000017,1.1799999999999926,2.9700010000000105
2008-09-29,68.410004,69.370003,61.32,63.349998,63.349998,12004300,1,-0.8200026666666721,-2.0214301428571457,-5.060006000000001,8.050002999999997
2008-09-30,65.839996,73.120003,65.32,72.760002,72.760002,13046900,0,1.0133333333333308,-1.1585717142857175,6.920006000000001,7.800003000000004
2008-10-01,71.779999,71.989998,68.410004,69.580002,69.580002,9622200,0,-0.11333233333333699,-0.5871431428571482,-2.1999970000000104,3.5799939999999992
2008-10-02,67.629997,68.959999,65.410004,67.360001,67.360001,8726100,0,1.4833376666666613,-0.04999985714286278,-0.2699960000000061,3.5499949999999956
2008-10-03,69.419998,70.949997,66.589996,67.0,67.0,11228100,1,-1.6299970000000077,-0.06142757142857696,-2.4199980000000068,4.360000999999997
2008-10-06,64.059998,65.889999,60.470001,65.230003,65.230003,13385500,0,-0.5066630000000032,-0.09714085714286114,1.1700050000000033,5.419998
2008-10-07,65.790001,66.43,58.5,58.52,58.52,12756000,1,-2.8399980000000014,-1.30428385714286,-7.270001000000001,7.930000000000007
2008-10-08,55.639999,62.75,55.349998,61.02,61.02,14324500,0,-0.23999833333333243,0.18714571428571145,5.380001,7.400002000000001
2008-10-09,61.970001,63.5,56.0,56.0,56.0,13930900,1,-2.620000333333335,-1.6542838571428606,-5.970001000000003,7.5
2008-10-10,52.990002,59.75,51.049999,56.25,56.25,18021700,1,0.8899993333333333,-0.874284571428573,3.259998000000003,8.700001
2008-10-13,58.959999,62.209999,57.369999,62.02,62.02,11194800,0,0.11666599999999978,-0.39857071428571494,3.0600009999999997,4.840000000000003
2008-10-14,63.5,64.0,54.799999,55.860001,55.860001,17306600,0,-0.4400000000000001,-1.144285142857143,-7.639999000000003,9.200001
2008-10-15,54.459999,54.689999,48.349998,48.720001,48.720001,16257600,1,-3.4399986666666678,-2.131428428571429,-5.739998,6.340001000000001
2008-10-16,46.400002,50.700001,43.389999,50.290001,50.290001,22081100,1,-3.163332666666669,-0.5371427142857154,3.889998999999996,7.310001999999997
2008-10-17,48.830002,62.330002,48.41,50.650002,50.650002,12946400,1,-0.009999666666667887,-1.0457142857142867,1.8200000000000003,13.920002000000004
2008-10-20,52.169998,53.099998,49.91,52.970001,52.970001,8452100,0,2.1700006666666667,-0.07857085714285716,0.8000030000000038,3.1899980000000028
2008-10-21,51.860001,52.950001,49.919998,50.23,50.23,8669600,0,0.330000666666668,-0.7771421428571433,-1.630001,3.0300030000000007
2008-10-22,50.049999,52.470001,47.900002,49.990002,49.990002,19513200,1,-0.2966649999999997,-1.2228561428571436,-0.05999700000000274,4.569999000000003
2008-10-23,43.369999,50.91,43.310001,50.32,50.32,32601900,1,1.7533343333333324,0.8614295714285711,6.950001,7.599998999999997
2008-10-24,44.75,52.32,44.5,48.959999,48.959999,19605900,1,3.7000010000000003,2.2828577142857145,4.209999000000003,7.82
2008-10-27,49.0,52.59,48.43,49.580002,49.580002,11759200,1,3.913334000000001,1.8100010000000009,0.5800020000000004,4.160000000000004
2008-10-28,51.5,56.299999,49.07,56.040001,56.040001,14834700,1,3.1100006666666666,2.1985725714285715,4.540000999999997,7.229998999999999
2008-10-29,55.529999,59.790001,54.52,56.889999,56.889999,15196300,0,2.160001000000001,2.2785721428571435,1.3600000000000065,5.2700009999999935
2008-10-30,58.759998,59.889999,55.080002,56.709999,56.709999,11125700,1,1.283334000000001,2.2185724285714294,-2.0499989999999997,4.809997000000003
2008-10-31,56.009998,57.25,55.009998,57.240002,57.240002,8534600,0,0.18000166666666692,2.4028582857142857,1.2300039999999939,2.240001999999997
2008-11-03,56.349998,57.25,55.02,55.77,55.77,7170100,1,-0.466664333333334,1.3271441428571435,-0.5799979999999962,2.229999999999997
2008-11-04,57.16,58.73,55.220001,58.450001,58.450001,7663800,0,0.6466690000000005,0.9100015714285722,1.2900010000000037,3.5099989999999934
2008-11-05,57.470001,58.0,51.619999,51.98,51.98,11498400,0,-1.5933326666666663,0.04285828571428547,-5.490001000000007,6.380001
2008-11-06,49.799999,51.040001,46.299999,47.220001,47.220001,15487800,1,-2.259999333333333,-0.9742844285714278,-2.5799979999999962,4.740001999999997
2008-11-07,47.759998,49.790001,47.009998,49.209999,49.209999,7439600,0,-2.2066660000000007,-0.9614271428571429,1.4500010000000003,2.7800029999999936
2008-11-10,49.98,50.68,46.860001,48.459999,48.459999,8964900,0,-0.8833326666666631,-0.8857131428571421,-1.5200009999999935,3.819999000000003
2008-11-11,47.099998,48.060001,44.810001,46.299999,46.299999,9939200,0,-0.28999966666666427,-1.1757135714285698,-0.7999989999999997,3.25
2008-11-12,43.990002,45.439999,40.900002,41.560001,41.560001,14768600,1,-1.5833336666666635,-1.4399997142857128,-2.430000999999997,4.539997
2008-11-13,41.400002,45.0,38.48,44.93,44.93,16935300,0,0.09999933333333406,-1.120000142857142,3.529997999999999,6.520000000000003
2008-11-14,43.610001,44.5,41.5,41.75,41.75,11949700,0,-0.253334666666665,-0.601428714285712,-1.860000999999997,3.0
2008-11-17,39.91,41.259998,39.07,39.689999,39.689999,10711800,0,0.4833320000000019,-0.2642862857142835,-0.22000099999999634,2.1899980000000028
2008-11-18,39.73,40.66,36.080002,38.439999,38.439999,15049200,0,-1.1233343333333299,-0.6557151428571402,-1.2900009999999966,4.579997999999996
2008-11-19,37.970001,39.0,35.75,35.84,35.84,12521100,0,-1.213334333333331,-0.7428579999999982,-2.130001,3.25
2008-11-20,35.290001,39.720001,34.68,35.029999,35.029999,18423900,1,-1.226667999999999,-0.6657155714285697,-0.26000200000000007,5.040001000000004
2008-11-21,36.389999,39.0,35.720001,37.869999,37.869999,15042700,1,-0.3033343333333344,-0.10714399999999914,1.4799999999999969,3.2799989999999966
2008-11-24,38.790001,43.439999,38.700001,42.5,42.5,14549700,1,1.6433323333333334,-0.08142957142856996,3.7099990000000034,4.739998
2008-11-25,42.09,42.889999,39.610001,42.189999,42.189999,13015000,1,1.7633326666666658,0.19857042857142915,0.09999899999999684,3.279998000000006
2008-11-26,40.869999,44.0,40.290001,43.959999,43.959999,13439700,0,2.2999993333333344,0.6714277142857148,3.0900000000000034,3.7099990000000034
2008-11-28,44.029999,44.099998,42.220001,42.700001,42.700001,3481000,0,0.6200003333333347,0.6657138571428577,-1.3299979999999962,1.879996999999996
2008-12-01,42.0,43.259998,40.380001,40.470001,40.470001,11178900,0,0.0766676666666702,0.7514284285714297,-1.5299989999999966,2.879997000000003
2008-12-02,41.389999,41.709999,38.82,41.189999,41.189999,8713700,1,-1.0199989999999985,0.7600001428571436,-0.20000000000000284,2.889999000000003
2008-12-03,40.16,45.880001,40.049999,45.209999,45.209999,15675600,1,1.1066666666666691,1.270000000000002,5.049999000000007,5.830002
2008-12-04,45.939999,50.5,45.75,47.32,47.32,19782300,1,2.076666666666668,0.9371431428571445,1.380001,4.75
2008-12-05,45.889999,48.490002,43.299999,48.259998,48.259998,14608800,1,2.9333330000000024,1.2614288571428591,2.369999,5.190002999999997
2008-12-08,49.150002,52.139999,47.360001,51.41,51.41,10940700,1,2.0033326666666653,1.142857142857144,2.259997999999996,4.779998000000006
2008-12-09,49.810001,54.48,49.700001,51.25,51.25,13314800,0,2.0233319999999986,1.5385710000000006,1.4399990000000003,4.779998999999997
2008-12-10,51.459999,51.5,48.34,49.700001,49.700001,7753800,0,0.646666333333331,1.5057139999999996,-1.759998000000003,3.1599999999999966
2008-12-11,49.330002,50.490002,48.169998,48.25,48.25,7583600,1,-0.46666700000000105,1.3799994285714285,-1.0800020000000004,2.3200039999999973
2008-12-12,47.52,51.380001,47.52,51.25,51.25,8664800,0,0.29666666666666447,1.1914281428571414,3.729999999999997,3.860000999999997
2008-12-15,50.650002,50.950001,48.150002,48.849998,48.849998,7285400,1,0.28333133333333177,0.7371417142857126,-1.8000040000000013,2.7999989999999997
2008-12-16,49.619999,52.959999,49.290001,52.630001,52.630001,8862900,1,1.6466659999999986,0.8285707142857126,3.010002,3.6699980000000068
2008-12-17,52.259998,54.77,51.529999,53.18,53.18,9183100,0,0.7099999999999985,0.6371427142857128,0.9200019999999967,3.2400010000000066
2008-12-18,53.0,54.849998,51.200001,52.080002,52.080002,7518100,0,1.0033353333333324,0.30000028571428417,-0.9199979999999996,3.649996999999999
2008-12-19,51.59,52.990002,50.919998,51.560001,51.560001,10963200,0,-0.009998333333335552,0.5471429999999984,-0.02999900000000366,2.0700039999999973
2008-12-22,51.599998,52.150002,48.470001,49.84,49.84,8925000,1,-0.9033316666666664,0.4500007142857133,-1.759997999999996,3.680000999999997
2008-12-23,50.119999,51.610001,50.119999,51.080002,51.080002,5845400,0,-0.2766646666666664,0.05428685714285665,0.9600030000000004,1.490001999999997
2008-12-24,51.66,51.950001,51.009998,51.439999,51.439999,1645500,0,-0.33999866666666395,0.2800015714285716,-0.22000099999999634,0.9400029999999973
2008-12-26,53.790001,53.950001,51.549999,51.779999,51.779999,6847300,0,-0.423333333333332,-0.43714185714285697,-2.010002,2.4000020000000006
2008-12-29,51.43,51.77,48.560001,49.400002,49.400002,6507900,1,-1.4200003333333318,-0.8585704285714277,-2.029997999999999,3.2099990000000034
2008-12-30,49.509998,51.209999,48.740002,50.759998,50.759998,6601300,1,-0.9299999999999997,-0.5485707142857136,1.25,2.4699970000000064
2008-12-31,50.740002,51.689999,49.91,51.279999,51.279999,7792200,1,-0.08000033333333316,-0.4671427142857131,0.5399969999999996,1.7799990000000037
2009-01-02,51.349998,54.529999,51.07,54.360001,54.360001,7296400,0,1.599999999999999,0.21428600000000028,3.0100029999999975,3.4599989999999963
2009-01-05,55.73,55.740002,53.029999,54.060001,54.060001,9509800,1,0.626667,-0.16142857142857078,-1.6699989999999971,2.7100030000000004
2009-01-06,54.549999,58.220001,53.75,57.360001,57.360001,11080100,0,1.3833353333333325,0.27142899999999975,2.8100019999999972,4.470001000000003
2009-01-07,56.290001,56.950001,55.349998,56.200001,56.200001,7942700,1,0.3500010000000013,0.5457150000000003,-0.0899999999999963,1.600003000000001
2009-01-08,54.990002,57.32,54.580002,57.16,57.16,6577900,0,1.6300000000000001,1.1457144285714287,2.1699979999999996,2.739998
2009-01-09,56.919998,57.0,54.700001,55.509998,55.509998,6684100,0,0.22333266666666893,0.7657144285714291,-1.4099999999999966,2.2999989999999997
2009-01-12,54.119999,54.299999,50.869999,51.919998,51.919998,9556300,1,-0.48000099999999907,0.37428614285714346,-2.2000010000000003,3.4299999999999997
2009-01-13,50.959999,53.290001,50.75,51.450001,51.450001,7883200,0,-1.0399996666666667,0.014286000000000496,0.49000199999999694,2.5400009999999966
2009-01-14,50.099998,50.099998,48.139999,48.490002,48.490002,10442600,1,-1.106665000000002,0.02285785714285688,-1.6099960000000024,1.9599989999999963
2009-01-15,48.560001,52.23,47.630001,51.439999,51.439999,11617300,0,0.5866679999999983,0.03285728571428592,2.8799980000000005,4.599998999999997
2009-01-16,51.799999,52.330002,49.529999,51.59,51.59,8258200,0,0.3533343333333339,0.01571457142857164,-0.20999899999999627,2.800003000000004
2009-01-20,50.75,51.700001,48.27,48.439999,48.439999,6767200,1,0.11999933333333483,-0.6242852857142854,-2.3100009999999997,3.430000999999997
2009-01-21,49.310001,50.689999,48.25,50.540001,50.540001,5829500,1,-0.4299999999999997,-0.2471424285714292,1.2299999999999969,2.4399990000000003
2009-01-22,49.419998,50.880001,48.259998,49.939999,49.939999,7133300,1,-0.18666666666666742,0.1414292857142852,0.5200010000000006,2.620002999999997
2009-01-23,48.900002,51.419998,48.450001,50.630001,50.630001,5793300,0,1.159999999999999,0.3185717142857141,1.7299989999999994,2.9699969999999993
2009-01-26,50.18,50.889999,48.52,49.630001,49.630001,7155700,0,0.5666670000000001,0.46999985714285736,-0.5499989999999997,2.369999
2009-01-27,49.299999,50.419998,47.720001,48.439999,48.439999,8738200,1,0.10666666666666676,-0.06428557142857118,-0.8599999999999994,2.699996999999996
2009-01-28,49.720001,51.490002,48.970001,50.360001,50.360001,8056600,1,-0.2566663333333352,0.05714285714285593,0.6399999999999935,2.5200009999999935
2009-01-29,49.959999,51.849998,49.139999,50.0,50.0,17966800,1,-0.05999966666666978,0.39285742857142686,0.04000099999999662,2.7099989999999963
2009-01-30,57.360001,59.740002,57.240002,58.82,58.82,39783100,1,0.7133333333333312,0.42571442857142777,1.4599990000000034,2.5
2009-02-02,58.57,62.0,58.130001,61.150002,61.150002,19324300,1,1.3600006666666669,0.7200002857142849,2.5800020000000004,3.869999
2009-02-03,60.869999,64.199997,60.0,63.59,63.59,14694600,0,2.2533340000000024,0.8614291428571426,2.7200010000000034,4.199996999999996
2009-02-04,63.380001,63.439999,60.830002,61.060001,61.060001,13726300,1,0.9933343333333345,0.6085718571428568,-2.3200000000000003,2.609997
2009-02-05,61.150002,63.810001,60.630001,63.18,63.18,10169600,1,0.8099996666666675,1.0214287142857137,2.029997999999999,3.1799999999999997
2009-02-06,63.18,67.0,63.18,66.550003,66.550003,12044900,1,1.0266670000000009,1.4114291428571437,3.370003000000004,3.8200000000000003
2009-02-09,66.559998,67.360001,65.379997,66.709999,66.709999,9437600,0,1.8500006666666688,1.4271434285714304,0.15000100000000316,1.9800039999999939
2009-02-10,66.150002,67.230003,63.07,63.310001,63.310001,10700600,1,0.2266676666666688,0.8128577142857155,-2.840001000000001,4.160002999999996
2009-02-11,63.099998,64.900002,62.25,64.349998,64.349998,8347300,1,-0.47999999999999926,0.6228574285714298,1.25,2.6500020000000006
2009-02-12,63.25,64.25,61.709999,63.959999,63.959999,8095500,0,-0.29333399999999915,0.3357142857142869,0.7099990000000034,2.5400009999999966
2009-02-13,63.970001,64.68,62.869999,63.259998,63.259998,4130900,0,0.41666533333333433,0.5657138571428584,-0.7100030000000004,1.8100010000000069
2009-02-17,61.669998,62.650002,61.18,61.669998,61.669998,7126100,1,-1.3333333323354661e-06,0.2757141428571442,0.0,1.470002000000001
2009-02-18,62.27,62.779999,60.52,62.349998,62.349998,7366000,0,-0.21000166666666806,-0.19428657142857123,0.07999799999999624,2.2599989999999934
2009-02-19,62.84,64.18,61.669998,61.950001,61.950001,6768900,1,-0.2700003333333356,-0.34285800000000066,-0.8899990000000031,2.510002000000007
2009-02-20,61.07,64.150002,60.84,63.860001,63.860001,9354500,0,0.6599999999999966,0.46142799999999895,2.7900009999999966,3.3100019999999972
2009-02-23,64.160004,64.910004,61.52,61.709999,61.709999,7336000,1,-0.1833343333333346,-0.06714414285714351,-2.4500049999999973,3.3900039999999976
2009-02-24,61.970001,66.099998,61.889999,65.599998,65.599998,10271400,0,1.3233309999999985,0.3499984285714269,3.629996999999996,4.209998999999996
2009-02-25,64.900002,65.75,62.82,63.709999,63.709999,9122100,0,-0.0033369999999995534,0.2814269999999987,-1.1900029999999973,2.9299999999999997
2009-02-26,64.120003,64.730003,62.34,62.34,62.34,7275300,1,0.2199970000000017,0.027140857142856793,-1.7800029999999936,2.390002999999993
2009-02-27,61.259998,65.080002,60.939999,64.790001,64.790001,11488300,0,0.18666566666666995,0.5199987142857145,3.5300030000000007,4.140002999999993
2009-03-02,63.939999,65.519997,61.509998,61.990002,61.990002,10511900,0,-0.0666656666666654,0.3685704285714288,-1.9499970000000033,4.0099990000000005
2009-03-03,62.75,63.290001,61.299999,61.700001,61.700001,9691600,1,0.17666899999999922,-0.18000099999999922,-1.0499989999999997,1.990001999999997
2009-03-04,62.799999,65.790001,62.400002,64.809998,64.809998,11960900,1,-0.3299990000000032,0.457142428571428,2.0099989999999934,3.389999000000003
2009-03-05,64.120003,65.800003,63.599998,64.769997,64.769997,11770300,0,0.5366646666666668,0.03142771428571527,0.6499940000000066,2.2000050000000044
2009-03-06,65.199997,65.5,59.82,61.689999,61.689999,15093800,0,-0.2833349999999986,-0.30000014285714166,-3.509997999999996,5.68
2009-03-09,62.200001,64.029999,60.150002,60.490002,60.490002,13561400,1,-1.523334333333331,-0.28999957142857163,-1.7099990000000034,3.879997000000003
2009-03-10,62.490002,65.900002,61.779999,65.709999,65.709999,15435700,1,-0.6666666666666666,-0.33428614285714325,3.2199969999999993,4.120003000000004
2009-03-11,66.239998,69.370003,65.269997,68.540001,68.540001,13881700,1,1.2700003333333332,0.2728567142857149,2.300003000000004,4.100005999999993
2009-03-12,68.349998,69.870003,67.25,69.580002,69.580002,11348900,0,2.250001333333332,0.5985714285714282,1.2300039999999939,2.620002999999997
2009-03-13,69.639999,69.739998,67.529999,68.629997,68.629997,8903400,0,0.8400016666666659,0.1671427142857149,-1.010002,2.2099989999999963
2009-03-16,68.559998,69.290001,66.68,66.980003,66.980003,9437300,1,-0.453331000000001,-0.15142714285714273,-1.5799949999999967,2.610000999999997
2009-03-17,67.370003,71.709999,67.0,71.349998,71.349998,11902800,1,0.46333266666666856,0.918571857142857,3.9799950000000024,4.709998999999996
2009-03-18,70.970001,73.910004,70.129997,71.25,71.25,10401700,0,0.8933330000000032,1.2028572857142865,0.27999900000000366,3.7800069999999977
2009-03-19,71.400002,71.910004,69.239998,70.099998,70.099998,8819100,0,0.9866633333333349,0.5571428571428579,-1.3000040000000013,2.6700060000000008
2009-03-20,70.389999,70.889999,69.080002,69.959999,69.959999,8468100,1,-0.48333500000000146,0.16714242857142786,-0.4300000000000068,1.8099970000000098
2009-03-23,71.360001,75.610001,70.699997,75.580002,75.580002,8612400,0,0.829998999999996,0.5942848571428568,4.220000999999996,4.910004000000001
2009-03-24,74.849998,75.0,72.309998,72.809998,72.809998,7457900,0,0.5833336666666611,0.4471422857142845,-2.0400000000000063,2.690002000000007
2009-03-25,73.089996,73.949997,69.839996,72.400002,72.400002,7895600,1,0.49666899999999714,0.5742852857142842,-0.6899939999999987,4.110000999999997
2009-03-26,73.470001,74.980003,72.639999,73.690002,73.690002,6657700,0,-0.8366643333333315,0.037143285714285365,0.22000100000001055,2.3400039999999933
2009-03-27,71.610001,72.290001,70.099998,70.519997,70.519997,8568800,1,-0.5199989999999938,-0.1585714285714285,-1.0900039999999933,2.1900030000000044
2009-03-30,70.400002,71.669998,69.75,71.440002,71.440002,8373100,1,0.0566656666666745,0.1757148571428583,1.0400000000000063,1.9199980000000068
2009-03-31,72.610001,74.5,72.120003,73.440002,73.440002,8918200,1,0.25999900000000764,0.35571500000000356,0.83000100000001,2.379997000000003
2009-04-01,73.019997,75.089996,71.709999,73.5,73.5,7041400,1,0.7833346666666708,-0.178570428571425,0.4800029999999964,3.379997000000003
2009-04-02,73.629997,77.239998,73.440002,76.339996,76.339996,11066900,1,1.3400010000000009,0.500000857142861,2.7099989999999963,3.799995999999993
2009-04-03,76.419998,78.32,75.5,78.169998,78.169998,5809900,1,1.6466673333333308,0.8485714285714323,1.75,2.819999999999993
2009-04-06,77.260002,78.360001,76.0,77.989998,77.989998,5751300,0,1.729998333333332,0.9214278571428594,0.7299959999999999,2.360000999999997
2009-04-07,76.970001,77.080002,74.879997,75.510002,75.510002,5748800,1,0.3399990000000012,0.8685714285714303,-1.4599989999999963,2.20000499999999
2009-04-08,75.93,77.110001,74.57,76.980003,76.980003,5653000,1,0.1066666666666644,0.870000428571428,1.0500029999999896,2.5400010000000037
2009-04-09,77.510002,80.0,77.260002,79.769997,79.769997,7082300,0,0.6166663333333323,1.0742852857142842,2.2599950000000035,2.739998
2009-04-13,79.839996,79.970001,77.849998,78.940002,78.940002,6212200,0,0.8033346666666669,0.8771428571428572,-0.8999939999999924,2.120002999999997
2009-04-14,78.0,79.459999,76.940002,77.220001,77.220001,6160400,0,0.19333400000000248,0.3785717142857144,-0.7799990000000037,2.5199969999999894
2009-04-15,75.5,75.809998,73.510002,74.709999,74.709999,9412800,1,-0.8233313333333333,0.01571442857142813,-0.7900010000000037,2.299995999999993
2009-04-16,75.330002,77.480003,75.160004,77.25,77.25,7467800,1,0.11666599999999978,0.18571471428571482,1.9199980000000068,2.3199989999999957
2009-04-17,76.779999,78.720001,75.879997,78.050003,78.050003,7426000,0,0.8000003333333344,0.5757151428571429,1.2700040000000001,2.8400039999999933
2009-04-20,78.440002,79.790001,76.830002,77.57,77.57,8686900,1,0.7733333333333311,0.30142871428571383,-0.8700020000000137,2.9599990000000105
2009-04-21,77.330002,79.099998,77.290001,78.739998,78.739998,7162200,1,0.6033326666666644,0.18000028571428572,1.4099960000000067,1.8099969999999956
2009-04-22,78.169998,82.18,77.809998,79.199997,79.199997,8775500,0,0.5233309999999941,0.45571357142856883,1.0299989999999895,4.370002000000014
2009-04-23,81.330002,82.059998,79.080002,80.610001,80.610001,16187700,1,0.5733313333333333,0.4642847142857128,-0.7200009999999963,2.979996
2009-04-24,82.029999,86.68,80.730003,84.459999,84.459999,23484300,0,0.9133326666666619,0.9242848571428551,2.4299999999999926,5.94999700000001
2009-04-27,83.879997,84.980003,82.209999,83.120003,83.120003,9705900,0,0.31666833333333005,0.5414288571428533,-0.759994000000006,2.770004
2009-04-28,82.68,85.349998,82.400002,82.400002,82.400002,7924000,0,0.4633359999999935,0.31999999999999523,-0.2799980000000062,2.9499959999999987
2009-04-29,82.989998,82.989998,79.260002,79.790001,79.790001,9735100,0,-1.4133296666666695,-0.012856428571430862,-3.199996999999996,3.729996
2009-04-30,80.93,82.669998,79.889999,80.519997,80.519997,8537600,0,-1.2966660000000019,-0.27285628571428944,-0.4100030000000032,2.7799990000000037
2009-05-01,80.379997,80.379997,77.849998,78.959999,78.959999,6121700,0,-1.676666000000002,-0.6228558571428603,-1.4199980000000068,2.5299990000000037
2009-05-04,80.260002,81.349998,78.849998,79.769997,79.769997,7019300,1,-0.7733353333333355,-0.589999285714289,-0.49000499999999647,2.5
2009-05-05,81.010002,82.0,80.190002,81.900002,81.900002,5870300,0,-0.3400010000000009,-0.8099992857142878,0.8900000000000006,1.8099979999999931
2009-05-06,82.879997,83.599998,79.660004,81.989998,81.989998,8604000,0,-0.16333466666666632,-0.8285714285714302,-0.8899990000000031,3.9399939999999987
2009-05-07,82.730003,82.75,77.879997,79.279999,79.279999,9632100,0,-1.1500009999999985,-1.2814294285714283,-3.4500039999999927,4.870002999999997
2009-05-08,79.690002,80.230003,76.309998,77.949997,77.949997,8193000,1,-2.0266693333333357,-1.0728591428571446,-1.7400050000000107,3.9200050000000033
2009-05-11,76.800003,79.849998,76.010002,78.610001,78.610001,6872300,0,-1.1266703333333368,-0.7557161428571452,1.8099979999999931,3.8399959999999993
2009-05-12,78.699997,78.970001,76.529999,77.93,77.93,5548700,0,-0.233334666666669,-0.662858857142857,-0.7699969999999894,2.4400019999999927
2009-05-13,76.25,76.650002,74.010002,74.190002,74.190002,8770500,1,-0.33999899999999644,-0.8871435714285708,-2.059997999999993,2.6400000000000006
2009-05-14,73.790001,76.059998,73.309998,75.110001,75.110001,9343600,0,-0.5033316666666631,-0.8257150000000004,1.3199999999999932,2.75
2009-05-15,74.540001,76.209999,73.419998,73.599998,73.599998,8011700,1,-0.5600003333333348,-0.8328584285714291,-0.9400030000000044,2.7900009999999895
2009-05-18,73.959999,75.959999,73.099998,75.949997,75.949997,6829100,1,0.7899983333333296,-0.055715285714287334,1.989998,2.860000999999997
2009-05-19,75.43,78.959999,75.120003,77.870003,77.870003,8028900,0,1.163332666666662,0.5414287142857128,2.44000299999999,3.8399959999999993
2009-05-20,78.5,81.110001,77.419998,77.970001,77.970001,7351000,0,1.3000006666666621,0.20714342857142753,-0.5299990000000037,3.69000299999999
2009-05-21,76.75,77.970001,75.400002,75.959999,75.959999,5640500,0,0.3733343333333276,0.2042857142857112,-0.7900010000000037,2.5699989999999957
2009-05-22,76.099998,77.040001,75.019997,75.639999,75.639999,3484700,1,-0.5933330000000012,0.43285699999999644,-0.45999899999999627,2.020004
2009-05-26,75.029999,78.480003,74.550003,78.389999,78.389999,6699600,0,0.7033333333333331,0.7242855714285688,3.3599999999999994,3.9299999999999926
2009-05-27,78.510002,79.5,76.75,77.099998,77.099998,5567100,0,0.4966656666666675,0.6571425714285694,-1.4100040000000007,2.75
2009-05-28,77.699997,79.099998,75.879997,77.650002,77.650002,4943100,1,0.6333336666666677,0.3657149999999985,-0.04999499999999557,3.2200009999999963
2009-05-29,77.720001,78.010002,76.400002,77.989998,77.989998,5072200,1,-0.3966673333333309,0.0557141428571433,0.2699970000000036,1.6099999999999994
2009-06-01,78.209999,84.800003,77.489998,83.050003,83.050003,10796500,1,1.686668666666672,0.8228574285714306,4.8400040000000075,7.310005000000004
2009-06-02,82.419998,85.449997,82.099998,84.93,84.93,9397000,1,2.5400010000000037,1.294286428571431,2.510002,3.349998999999997
2009-06-03,83.309998,85.709999,83.129997,85.68,85.68,7603400,1,3.240002666666674,1.6985722857142898,2.3700020000000137,2.5800019999999932
2009-06-04,85.419998,86.400002,84.57,85.519997,85.519997,5465400,1,1.6600010000000036,1.2328578571428608,0.09999899999999684,1.8300020000000075
2009-06-05,86.290001,87.949997,85.300003,87.559998,87.559998,8263500,0,1.246666,1.615715142857145,1.2699969999999894,2.6499939999999924
2009-06-08,86.75,87.18,85.110001,86.360001,86.360001,5602100,1,0.326665666666661,1.567143142857144,-0.3899990000000031,2.06999900000001
2009-06-09,86.93,87.669998,86.169998,87.080002,87.080002,4475100,0,0.3433333333333242,1.5500009999999986,0.15000199999998642,1.5
2009-06-10,87.580002,88.559998,84.830002,86.589996,86.589996,6073600,0,-0.41000100000000356,0.7171424285714271,-0.990005999999994,3.729996
2009-06-11,86.300003,87.489998,85.050003,85.690002,85.690002,5009700,0,-0.48333500000000146,0.2714277142857132,-0.6100009999999969,2.439994999999996
2009-06-12,85.029999,85.199997,82.010002,84.080002,84.080002,6223000,1,-0.8500013333333337,-0.20285785714286167,-0.9499970000000104,3.189994999999996
2009-06-15,82.830002,83.300003,81.0,83.18,83.18,5401800,0,-0.40333333333333127,-0.16714371428571642,0.3499980000000136,2.300003000000004
2009-06-16,83.699997,83.949997,81.279999,82.150002,82.150002,5465800,1,-0.7166646666666642,-0.5699997142857143,-1.5499949999999956,2.6699979999999925
2009-06-17,82.5,84.300003,80.639999,82.650002,82.650002,7785100,0,-0.34999833333332714,-0.49285671428571376,0.15000200000000063,3.6600040000000007
